PRSM,FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
0.6359319000529126,688,268690.734,134275.93681738048,0.16675284515387387,5,11,0,Partner,459310,15
0.5848534375352842,711,66788.082,51357.66539382685,0.10837084313160757,5,8,0,Partner,445230,26
1.2963054504034897,614,1101962.889,276413.19300175837,0.33222090361445167,5,8,0,LLC,445292,12
1.1486805355628782,690,237585.869,108303.62049890186,0.1828085000802666,5,8,1,Partner,458210,21
2.577902087941766,769,111593.184,38261.190684576744,0.2430512964602704,4,9,0,Corp,722410,16
0.9494953017035574,721,72011.209,30008.096666584504,0.19997716449692957,4,9,1,LLC,459210,19
1.233746163535816,708,565851.025,231071.76253888654,0.2040675657000619,5,9,1,Corp,459310,14
0.8860066010743198,694,421109.74,134195.78722851843,0.261502086303017,5,8,0,LLC,445110,10
0.7397507380507226,771,177812.706,89278.08420740862,0.1659727091093916,4,12,1,Sole,445291,12
0.8008567174951248,649,328988.013,125806.8490197344,0.217918721942551,5,11,0,LLC,458210,19
0.5259577286476517,536,250249.816,163785.77621091166,0.12732577770659914,6,9,0,Sole,444140,15
0.6473444885378128,670,15494.907,7343.918001110499,0.1758247096175021,5,12,1,Sole,445230,17
1.0081578782353653,698,298427.807,101639.44409645231,0.24467847239568588,5,8,1,Partner,445110,16
0.7999159917253507,680,59639.05,16657.162778325037,0.29836538787988504,5,9,1,Sole,445240,19
0.5257525561419474,666,13442.764,5322.157045763215,0.21048426863410763,5,12,0,Corp,722513,17
0.6962206343291382,833,227887.889,260152.39636173716,0.07299820290819271,3,11,0,Corp,722513,22
0.6826590734509379,712,240188.382,196856.91132689037,0.1016763819217044,5,10,0,LLC,445230,24
0.5770821534259867,686,294842.82,141187.03369281586,0.17402614360082153,5,9,0,Sole,722514,16
1.176073008094292,850,70100.983,15950.366063106767,0.36624542410003436,3,9,1,LLC,445320,12
0.9627507717183713,759,309808.279,112728.40620821627,0.22902263459351224,4,9,0,LLC,459910,25
0.6129217488704828,753,118559.309,21885.113701862745,0.45144578873381586,4,11,0,Partner,445292,15
0.9661373272870163,540,472830.717,105640.12267756059,0.3729885838003636,6,12,0,LLC,445320,20
0.913128016113699,687,220766.635,55755.439686684134,0.3299627746945573,5,10,1,Sole,445131,20
0.5782095244633618,529,70579.061,21623.679532324255,0.271997575984908,6,11,0,Corp,459310,16
0.7828790788410552,732,114402.062,29534.765913750878,0.3227892577346629,4,8,0,Partner,445320,15
0.5698865904199383,615,41979.713,25866.551496203712,0.13524452291911018,5,11,0,LLC,445320,11
0.8838961035832639,686,121453.549,41432.567614236585,0.24427955268346987,5,8,1,Sole,722513,22
0.7953586401635272,751,178493.443,58210.19743160061,0.2555300315002613,4,12,0,LLC,722330,19
0.9222883503496605,685,373504.224,131887.32532163977,0.2359995695120297,5,11,0,Partner,445250,20
0.641875005480006,677,324368.614,137231.24114516698,0.196972042282555,5,12,0,Partner,458310,19
0.7343572496421013,725,42394.934,24883.427308743732,0.1419784792035157,4,12,0,LLC,445291,21
0.3228536886380038,701,118820.432,84325.53729472299,0.1174223489624454,5,8,0,Sole,722513,20
0.475588023718445,675,12715.009,5791.805158556251,0.1829453951447256,5,8,0,Corp,722514,13
0.8693459799773124,641,102825.759,195835.42620316191,0.04375517451633402,5,10,1,LLC,458210,16
0.6606773401252016,627,603983.361,2602129.736376558,0.019342596968315185,5,12,0,Corp,458210,31
0.616089447316786,621,361119.593,115748.17950922213,0.25998939719193603,5,10,0,Sole,722330,22
1.3043509344552944,677,798484.422,186741.53980478682,0.35632333635868596,5,10,1,Corp,722514,25
0.7350219699875099,731,20231.727,16713.696315238063,0.10087399089948018,4,8,1,Corp,444140,15
1.0554289442801774,727,83277.344,28609.337796237887,0.24257040537230623,4,8,1,LLC,441120,16
0.8134022520762328,667,443804.416,172287.66919314623,0.21466249735999438,5,8,0,Partner,722514,20
0.8438903018901069,549,695745.795,394408.5671115745,0.14700191903691162,6,9,0,Corp,445230,24
0.44556721480111894,542,224090.288,1361003.3512489053,0.013720899841672367,6,11,0,Partner,445291,13
0.9448851219834646,703,297860.13,144589.6174313117,0.17166984698463367,5,9,1,Sole,445131,17
1.0414731016363663,742,787795.185,1556801.2476707853,0.04216954402382573,4,11,0,Partner,445292,24
0.5521748669280759,553,14833.746,3142.3700493084716,0.3933799904540311,6,8,0,Corp,722513,20
0.7851031059532532,601,71788.145,39148.80049406295,0.1528104396857296,5,9,0,LLC,459310,18
0.517771991182745,714,63288.828,29871.45241001113,0.17655884044769268,4,11,0,Corp,445240,17
0.997753697420522,690,205009.124,169058.04122059717,0.10105460552671557,5,10,1,LLC,445240,12
0.8302488012361925,777,393734.681,137001.2017520119,0.2394958803066472,4,9,0,Sole,445240,19
0.8357229239728003,834,67918.147,229367.06570202846,0.02467592967634707,3,12,1,Partner,459310,24
1.0124773896427255,682,101895.189,35997.18338655168,0.23588694867644236,5,9,1,LLC,459310,15
0.815925191245368,709,113286.542,64862.333051188696,0.14554741901152837,5,11,1,Corp,722410,27
0.7445333128581805,730,141481.181,52150.26674881899,0.2260793501489361,4,10,0,Partner,458210,19
0.25581007722459,690,21015.864,23582.62978799019,0.07426321897704077,5,8,0,Sole,459210,9
1.0375072744003733,672,276956.485,105141.94373286386,0.21950999062726462,5,10,1,Sole,458210,19
0.7975763124808553,730,652984.481,281800.41648806306,0.1930989815232288,4,11,0,Sole,444140,18
1.0459839511985491,840,223008.881,117177.28350219417,0.15859791984611654,3,11,1,Corp,458310,22
0.48715003515952804,675,240349.489,129992.77593157922,0.1540787473749735,5,11,0,Sole,722514,13
1.002658645666767,745,125567.19,54588.988918474206,0.1916857723015778,4,11,1,LLC,722513,18
0.8227421940717041,692,595421.68,171808.3284737168,0.28880132746838266,5,11,0,Partner,444140,17
0.2602469451274481,634,67754.227,246003.78502001314,0.022951620776379515,5,8,0,Corp,722514,9
0.8775202960311895,676,654928.762,737667.5892783602,0.073986437287728593,5,9,0,Partner,444240,19
0.3599067583063597,663,77055.381,32687.59360659116,0.196444003412512,5,10,0,Sole,459910,17
0.695512426826117,615,325551.345,104742.35706577096,0.25900962619129037,5,12,0,Sole,459910,26
1.0391610493835914,682,549616.373,271813.49167771864,0.16850291033740156,5,12,1,Sole,459210,20
0.5462738762645222,644,244556.743,225183.03365938348,0.09050294887740136,5,10,0,Corp,445291,16
0.37923349460875294,606,307813.621,465523.9397353352,0.055101645466217694,5,10,0,Sole,722514,18
1.301537900240169,831,692702.908,174542.1976491811,0.3307237052747409,3,9,1,Corp,459210,19
0.5114599595568299,630,279972.317,279644.85214134556,0.08343091688622994,5,9,0,Partner,722514,21
0.5959649195256456,638,89048.917,23764.897387432426,0.3122564748483888,5,8,0,Corp,445250,13
0.5079786192828954,694,288386.394,116971.83473118625,0.2054528729520962,5,12,0,Corp,722410,15
0.6389269356332298,652,58282.742,89477.05154203229,0.0542809031250333,5,12,1,Corp,445131,18
0.8944864086260028,762,220999.956,46319.020376228436,0.3976047604290804,4,10,0,Partner,444240,20
0.9762150374535399,726,215136.772,60795.25434909133,0.2948924965489727,4,8,1,Sole,444140,30
0.6262986773289958,710,17934.426,7090.959763591508,0.21076632075585647,5,12,0,LLC,445230,23
0.45366978740576436,686,142266.639,57701.591244040676,0.20546319424465476,5,9,0,Corp,459210,15
0.9347337630282049,744,311264.728,147615.69074556272,0.17571795520059266,4,9,1,Sole,445291,18
0.7430354685637309,721,339016.631,66608.27628486487,0.4241422761916767,4,12,0,Corp,445250,20
0.8680965332644346,700,135195.964,70086.83946386677,0.16074815784982976,5,12,1,Corp,445291,15
0.7075838972694638,657,93344.182,66992.20052635262,0.11611324560496329,5,10,1,LLC,722511,12
0.916296987984565,735,146282.997,461224.77852212236,0.026430170965793642,4,9,1,Corp,445291,23
0.8418850591120601,617,202360.557,61972.29251240332,0.2721116012712441,5,12,1,LLC,441120,18
0.5424590482460464,690,176948.795,98127.06647408694,0.15027182047229212,5,10,0,Corp,722330,20
0.9209574819887844,679,110753.432,87226.91921731086,0.10580968294515909,5,10,1,Corp,441120,20
0.9778255176890847,721,271396.511,186069.8180270045,0.12154779402957405,4,12,1,Partner,445320,21
1.2219603705111233,689,587056.277,422066.9603786169,0.11590899314360349,5,12,1,Partner,445131,18
0.7151804119083606,793,11565.998,5248.432708804654,0.1836420928193976,4,13,0,LLC,458210,11
0.37678401010915363,670,75675.007,104029.08746473634,0.060620070184418555,5,8,0,Corp,444140,21
0.6272156231877557,727,151863.194,63309.519945271226,0.1998951528554739,4,9,0,Partner,445131,20
0.3774797474105713,653,11357.297,2558.480563230698,0.36992323892097756,5,12,0,Sole,722511,21
0.5910384141655042,552,452023.427,205913.95209080997,0.18293378634224094,6,12,0,Corp,445230,15
0.7125584987475229,684,182905.689,36870.139926364864,0.41340067546369,5,9,0,Sole,722410,20
0.671464839213816,550,161899.919,340347.70795837825,0.03964081320717043,6,11,0,LLC,441120,21
1.1403062821084138,784,244035.918,159889.6497245317,0.1271897620329818,4,10,1,LLC,441120,14
0.8683828688337403,678,177626.891,59800.580327824195,0.24752671020116232,5,9,1,Sole,445240,17
0.5056937098852985,643,240201.248,87449.2434890969,0.2288958699701312,5,9,0,Partner,445291,18
0.6227174590252363,699,297369.746,653535.1390672058,0.03791810215750059,5,12,0,Sole,445291,17
0.6127383748930351,743,339507.226,204018.11233866386,0.1386752799004876,4,9,0,Corp,722511,18
0.7961180228945471,646,511938.678,775077.1079598105,0.055041693351382134,5,9,1,Corp,722511,21
1.2413357489410648,733,297157.18,135208.61280728297,0.18314734408694025,4,12,1,LLC,445250,17
0.3735841965589879,657,87154.507,22564.704457936226,0.32186885482468214,5,10,0,Sole,445240,15
0.5195085317289652,637,10392.596,4550.5454317261365,0.19031777171778555,5,9,0,Corp,445292,16
1.0350617394914492,723,145014.189,155131.36193514036,0.07789859896319659,4,9,1,LLC,722513,16
0.7378677551275763,752,235660.656,128525.63750495395,0.1527974370035165,4,10,1,Sole,459210,13
0.9812518103953263,768,236533.278,92274.2445597295,0.21361439038648447,4,13,1,Corp,445240,22
0.44127204566470385,648,53716.53,27219.320383844846,0.16445588783534837,5,8,0,Corp,445131,19
0.7469709644616319,742,112780.693,165291.34582628467,0.056859547221611406,4,10,0,Partner,459210,22
0.7033394844540755,651,138461.613,79151.11442550966,0.14577770425278133,5,11,0,Partner,445320,22
0.6026821527923886,732,178871.08,162481.47817801766,0.09173921545077361,4,9,0,Partner,458310,12
0.8567371020497307,850,36792.497,17814.933918472594,0.17210512431300343,3,11,0,LLC,444240,18
0.7328866983353648,787,224299.377,107413.0141368471,0.1740162949545981,4,9,1,Corp,458210,23
0.5249322363319647,690,72098.756,20201.43236675068,0.29741602266557826,5,10,0,Sole,722513,23
1.0924722133542357,699,822541.886,442437.6232536868,0.15492614905257265,5,8,1,Corp,445131,9
0.6967233304784078,657,797558.342,737476.970437559,0.09012240087610165,5,11,0,Corp,444140,20
0.5863985847392026,667,138191.639,126011.74565223153,0.09138806749371249,5,9,0,Partner,445131,15
1.0548427857702982,763,34887.877,26705.442318890324,0.10886631453682433,4,13,1,LLC,441120,19
0.9205952124219592,720,837383.604,821913.2407890084,0.08490186498639651,4,8,0,Sole,722513,17
0.574439934061202,755,300591.75,63462.83461877044,0.39470837775328665,4,12,0,Corp,722511,15
0.8667628352599336,709,261922.359,113197.35787411475,0.1928213136765379,5,9,1,Sole,441120,11
0.8774614818058066,749,26032.232,60012.652450938964,0.03614825504405321,4,12,1,LLC,722514,17
0.5700676360225692,646,207405.285,57990.817060163194,0.29804328730303564,5,9,0,Partner,722514,15
0.7453015690120972,842,308066.606,112516.31573069339,0.2281643955363136,3,10,0,Partner,445240,13
1.0294718531762035,687,675191.891,734833.9421760893,0.07656966790353237,5,9,1,Sole,444240,23
1.100801600367277,751,138896.787,43222.42804435031,0.2677945866003462,4,11,1,Partner,444240,19
1.1339584293153733,810,352283.654,67103.01755828355,0.43749107320200814,4,13,1,Sole,445292,13
1.065879986503167,706,196856.042,70791.88330925403,0.23173094710594064,5,12,1,Partner,445292,21
0.6869424974648668,698,276715.154,121589.85882648794,0.18965065334579706,5,8,0,Partner,445131,10
0.6726208994415418,521,118102.498,33459.48061328109,0.2941430844992493,6,9,0,LLC,459210,16
0.5674847284188007,764,184528.645,93542.63316072673,0.16438907654985094,4,11,0,Corp,459210,22
1.1341059540553602,788,457651.807,355384.53525766305,0.10731375960319303,4,13,1,LLC,459210,21
1.0268620309563432,651,254559.465,51199.42078619476,0.4143267330813219,5,10,0,LLC,722511,20
0.5088574547931111,702,192162.366,61275.800039429014,0.2613353149154447,5,9,0,Corp,722513,20
0.5415303247160936,661,215517.603,56012.83956740524,0.32063720369661625,5,8,0,Corp,459210,21
0.5221363306144433,645,280079.805,125335.75095799014,0.18621968250561696,5,12,0,Corp,459210,17
0.8492044705796562,667,253179.984,56961.82473974395,0.37039424380095515,5,12,0,Partner,459310,19
0.8324627444493053,833,125082.475,81926.29928943519,0.12723068994619535,3,11,1,Sole,459310,10
0.5821348953400902,691,161118.435,160406.78275576574,0.08370304559030493,5,11,0,Sole,458210,19
0.7823865902472313,710,62960.997,14679.560310614383,0.3574187263773984,5,10,0,Partner,458210,22
0.5047064518790052,765,287409.726,481820.81463928707,0.04970895771269381,4,13,0,Sole,445320,15
0.7009308248001328,835,35029.65,25113.792028462998,0.11623642883924351,3,11,0,Partner,722514,25
0.8142822017811744,841,85758.507,23353.030795412018,0.30602204538710337,3,11,0,Partner,722513,21
0.9317169482154735,819,617836.653,263353.2050545959,0.19550317505847833,4,12,0,Partner,459210,18
0.9747068585485921,786,202432.241,108438.33127779256,0.15556633173791193,4,11,1,LLC,458310,16
1.059385660207355,839,20881.965,5619.803969114248,0.3096484787661147,3,12,1,LLC,458310,18
0.9020590990868979,736,227408.494,116010.86309314806,0.16335287341252974,4,10,1,Corp,445110,19
0.9005165042726546,691,105751.47,116496.27889835948,0.07564724455867664,5,9,1,Partner,722410,13
1.137216209983906,838,76715.834,21496.278462303348,0.29739967212825413,3,10,1,Partner,445230,18
0.19493467876129447,587,87380.015,96905.10548069284,0.07514225262483668,5,12,0,Sole,441120,11
1.0784912250404979,759,125623.854,38432.25184114111,0.27239243079671627,4,10,1,LLC,445320,19
0.7836317278080056,596,11775.464,3454.794356373077,0.2840367806137226,5,10,0,LLC,444140,16
0.45575445985775304,627,102837.579,47471.89355271629,0.18052362374135053,5,8,0,Corp,459210,13
0.7224724031473091,737,170924.964,154059.4823087452,0.09245615256225909,4,10,1,Sole,445250,18
0.5133849977667106,708,157874.069,65511.273445756065,0.2008230297577729,5,9,0,Corp,458310,20
1.0104774375962016,728,283814.658,79606.25595344834,0.2971025482448341,4,8,1,Sole,445240,19
0.7824054629666859,696,217580.079,283111.28236235364,0.06404433302235303,5,12,0,LLC,445291,18
0.7500869591265241,712,79200.692,22480.38039980513,0.29359190321903444,5,11,1,Corp,445110,16
1.1448838957988499,737,129332.456,33141.637742017076,0.3252013298365958,4,12,1,LLC,722410,21
0.6923175524601353,671,260367.992,56745.49237243508,0.3823622240205717,5,8,0,Partner,445240,15
0.9531882774976732,698,243924.165,54073.032429884894,0.37591776966378787,5,10,1,Corp,459310,19
1.0655841049049082,674,828189.629,320003.76797104237,0.21567184303564826,5,12,0,Partner,722514,16
0.4587798447642828,649,132333.823,88835.81932580058,0.12413707294001987,5,9,0,Sole,445240,16
1.2743171094914358,701,301793.967,53163.163253960556,0.4730624686469613,5,12,1,LLC,459310,14
0.8395800774401001,605,257699.972,145570.47038606068,0.14752303547356702,5,11,0,LLC,722410,20
1.1732879876451778,692,421279.702,137184.3898012426,0.25590843013696407,5,11,1,LLC,722511,19
0.8460156048718118,776,576250.229,370211.0321405308,0.1297121053876053,4,13,0,Corp,445230,16
0.7425345070869224,703,130957.304,39065.857966095566,0.2793515677074832,5,12,0,Partner,444240,21
0.7058832462872819,630,125534.346,51045.18085265829,0.20493992430345576,5,9,0,Partner,445230,13
0.6225874089814915,665,215846.269,63856.84690159876,0.2816798817368948,5,11,0,Sole,722513,21
1.1110490633521863,656,506688.087,145652.7255306791,0.2898950712810814,5,10,1,Partner,445320,16
0.9410317075106901,790,377704.23,146698.75344698408,0.21455773658891364,4,11,1,Sole,445292,13
0.9021942128691426,845,212367.175,62468.27560573525,0.28330003368475465,3,11,1,Sole,459310,15
0.7777052857379021,681,182806.789,104756.44504419809,0.14542206999202725,5,8,0,LLC,444140,12
0.8620370352992679,688,287439.372,174242.43607681422,0.1374709946630927,5,9,0,LLC,722410,17
0.6992851704886566,657,69423.717,69991.53494074599,0.08265727783935266,5,11,0,Partner,445230,18
0.5132000019030134,713,207547.862,119234.90434256416,0.14505530290841614,5,8,0,Sole,445292,16
0.5200983272793538,680,108593.298,63261.27544295852,0.14304867293040444,5,12,0,Partner,445110,17
0.5462619963174465,673,78720.881,41889.59734523126,0.1566038785859437,5,10,0,Partner,445110,19
0.6583553217018,628,210274.263,80597.85429982458,0.2174109398100706,5,8,1,Sole,458310,20
0.8190638185584804,738,197482.985,178559.0605161448,0.09216510979110287,4,11,1,LLC,445240,16
1.0782910338194491,740,275254.811,147895.70116177286,0.15509511592616532,4,10,1,LLC,445250,13
1.0369764866149167,697,46399.876,107138.99567069087,0.03609009314608595,5,11,1,Partner,445250,26
0.46869516473025397,733,64337.459,33039.157188746714,0.16227577737645205,4,9,0,Sole,722410,16
0.5252395679565848,636,23827.346,15965.301204005285,0.12437047953523905,5,11,0,Partner,459210,23
1.1072428400349337,773,462110.019,150214.24888987324,0.25636162038284577,4,13,1,Partner,445240,15
0.8245758423396125,724,210567.475,66470.16319796047,0.2639874605253225,4,11,0,LLC,722330,22
0.6828916319230823,672,100600.032,43741.31842367616,0.19165714025351135,5,12,0,Partner,445320,21
0.3635572409280553,653,320327.243,507750.4350127528,0.05257294740869344,5,9,0,Corp,458210,15
1.0587830952402844,841,50070.803,26480.73389954432,0.15756991224244235,3,13,1,LLC,459210,17
0.8423591756396328,679,200514.329,114647.65981639244,0.14574678142952835,5,12,1,Corp,445320,14
0.7133066022187529,703,61849.739,42556.59686941107,0.12111271332345128,5,10,0,LLC,445292,11
0.8823141816283268,666,93716.305,41929.97363605867,0.18625559250572016,5,11,1,Partner,722513,14
1.198315133116933,771,210198.576,61202.55260604487,0.2862061671308448,4,13,1,Partner,444240,21
1.012564529437427,742,281548.211,62575.43875301266,0.3749450484761816,4,11,1,Sole,722410,12
0.6706533108326593,702,36353.248,35148.97970436525,0.08618848566341455,5,9,0,Partner,445240,25
0.6043556438475131,680,283900.023,248977.5799331055,0.09502195039551933,5,11,0,LLC,445230,9
0.6663801080184025,711,55445.828,12846.024697242128,0.35968214101741713,5,9,0,Partner,459910,17
0.6862682279303165,658,450276.107,214265.68295830803,0.17512374542949055,5,8,0,Partner,459210,10
0.7469356616210645,634,234458.905,49147.77705829252,0.39754070789732127,5,10,1,Sole,459210,17
0.9326002278492259,793,127054.69,31265.289035677804,0.33864682399868934,4,12,1,Sole,459210,25
0.7731019193316152,639,235649.668,211521.99285584543,0.0928389150849032,5,9,0,LLC,458210,17
1.1929555647137573,700,206688.459,60593.31171236301,0.28425642638188625,5,11,1,LLC,445230,20
1.0316674806164872,744,126040.576,52278.01296824837,0.2009139356484853,4,13,1,LLC,445230,17
0.9318304983985193,704,305245.927,137555.76762501398,0.184922530131028,5,12,0,LLC,458310,13
1.47971087956141,672,900376.554,336671.4862583846,0.22286229325169465,5,9,1,Partner,458310,22
0.9752704126239689,733,24077.493,14768.749312840315,0.13585833894922544,4,12,1,LLC,459210,20
1.1040809078691844,704,279767.354,313591.83639193664,0.07434487592185973,5,10,1,LLC,722330,17
0.7020083995997198,691,640072.126,208028.81672710393,0.25640363038407743,5,11,0,Corp,459210,22
0.8358653837192314,723,55535.461,22909.280372155346,0.20201224168343124,4,10,0,LLC,459910,19
0.7070710181045837,782,383366.745,230424.3288390558,0.13864520691438856,4,11,0,Sole,445291,18
1.1286147691469213,845,461562.137,278494.7409646236,0.1381121642851869,3,9,1,Sole,459310,20
1.0454279331644474,676,277919.51,206343.5610911105,0.11223979582498551,5,12,1,Partner,722330,10
0.7703649225602122,720,143584.194,60313.37109226618,0.19838634921758308,4,10,1,Partner,459210,15
0.6879935700804009,607,49983.094,14379.955666957285,0.2896572096466468,5,10,0,Partner,459210,15
1.1334276871410014,839,60655.424,15075.47448338272,0.33528753421580415,3,12,1,Partner,722514,20
1.0595682212575004,699,462307.393,240340.0473161946,0.16029628234469187,5,8,0,LLC,459210,16
0.5990912871616336,673,11625.463,5211.427035022304,0.18589698691410098,5,11,0,Partner,459210,11
1.2580052641411006,673,244545.805,58043.86280210387,0.3510933990181418,5,11,1,LLC,459910,18
1.0661810198216801,659,337181.97,103220.57464055758,0.27221799140187597,5,8,1,LLC,459210,19
1.2821446873789673,845,930550.923,561366.0797924498,0.13813786233516379,3,13,0,LLC,459210,20
0.8873185504592691,681,245734.152,57952.35069007407,0.353356606870261,5,9,1,Sole,445250,19
0.7032633484558293,581,235567.093,150955.84021817526,0.13004194508116676,5,9,0,Partner,459310,18
0.7046615942405848,692,15149.913,20441.06799262301,0.061762563015573445,5,11,0,LLC,722410,19
0.38992059105438787,706,143098.843,71048.84408401299,0.16784092319971478,5,8,0,Sole,458210,21
1.065140913643534,720,262535.514,130237.09402717663,0.16798562393779085,4,11,1,Partner,444240,17
0.8370014155146857,771,244418.084,85536.89596351927,0.2381214964283192,4,12,0,Sole,445240,15
0.5718141761498593,605,125753.4,52489.68463661974,0.19964779884939426,5,11,0,Sole,722511,14
0.8787675562483466,773,197910.933,182670.29721294827,0.09028603993989097,4,12,0,LLC,445250,20
0.7317502679387153,695,359322.838,243789.98090691213,0.12282526838035593,5,12,1,Sole,459210,16
0.6568472137485615,710,60994.728,113638.82734537746,0.044728497457579224,5,8,0,LLC,458210,17
1.0368727162257652,746,46428.124,18587.24004829026,0.20815410589638472,4,9,1,LLC,722330,19
0.47874319538733545,649,48043.473,31690.01556414254,0.126337039560502,5,11,0,Sole,445240,14
0.31433957669375867,530,22013.166,32215.60128299622,0.05694230208170085,6,11,0,Corp,445240,21
0.995217481242328,673,298503.25,90055.51813484616,0.27622150589468514,5,8,1,Corp,459910,16
1.1254308197132736,721,360889.219,276482.8698389276,0.10877383326082297,4,11,1,Partner,459910,17
0.7890983228505989,688,618212.647,1118949.9021572296,0.04604113239029919,5,11,0,Corp,722513,21
0.9340030937195328,657,271758.302,49692.98415727992,0.45572882270442194,5,10,0,LLC,445240,17
0.595171717520846,665,224928.447,115698.68380295717,0.1620073507657389,5,9,0,Partner,445320,17
0.7127842789189708,708,262868.975,109972.80030956349,0.19919241717046363,5,8,0,LLC,445292,14
0.5468706003769025,543,297606.064,163386.1208079879,0.15179077152140114,6,8,0,Sole,722511,23
1.1020156862394284,698,237960.992,264460.8487213969,0.07498305614059789,5,8,1,LLC,441120,18
0.7804542316164402,832,15136.246,18041.646848062876,0.0699134532426991,3,9,1,Corp,722514,12
0.6744697500813706,685,48524.02,13684.017004808444,0.29550301873436896,5,11,0,Corp,445230,12
0.6215722474387171,679,174002.35,104213.08305495253,0.13913987964147692,5,12,0,LLC,722330,21
0.7043304915044722,707,36876.852,57840.70068751125,0.0531299061642164,5,8,1,Sole,445240,16
0.898279030878865,615,218302.4,33010.22463017171,0.5510979361842663,5,10,0,LLC,441120,24
0.2772775379934634,549,96415.806,145808.9332985901,0.05510396597955011,6,9,0,Corp,445230,22
0.39724780386150943,694,13075.276,8798.274154458832,0.12384318949428708,5,10,0,Corp,459210,19
0.9635167540873819,689,90654.628,20427.55766566377,0.36982161338022373,5,10,1,Corp,459310,23
0.8320182592525704,667,35394.433,10074.31232289853,0.2927779076919374,5,12,1,Corp,459210,20
1.2276429954865065,706,399771.347,114608.9666641689,0.2906777705647177,5,10,1,Partner,458310,27
1.024549935161905,737,15959.882,35993.72367723911,0.03695061335117421,4,9,1,Partner,722511,15
0.6268073040356011,684,204646.676,39809.275027027696,0.4283898577677759,5,8,0,Corp,441120,17
0.9859631682864862,698,97500.436,50527.61737121577,0.1608038683803434,5,9,1,LLC,722514,19
1.2108436063124421,696,288178.943,495032.59916200273,0.04851177873400541,5,11,1,LLC,459210,25
0.5890402427182492,668,186302.743,87569.55524672245,0.17729025275498828,5,10,0,Partner,444140,15
0.8187792682548696,674,352024.842,447942.1089572429,0.06548927397848218,5,10,0,LLC,445110,17
0.7975630506054568,676,232784.634,384536.0795337426,0.05044707254393741,5,10,1,Corp,445250,21
0.5807305590039816,730,317753.036,105824.1161061717,0.2502210331726303,4,8,0,Corp,458210,22
0.8812629073033106,687,113255.472,48770.15580631682,0.19351908649792698,5,10,1,Sole,445250,15
0.7711722795330047,646,13291.31,4472.864663165268,0.24762858929938106,5,8,0,LLC,459310,14
0.7747600930000235,713,100612.361,40854.27793885764,0.20522608254672067,5,9,0,LLC,445320,20
0.8100231892663603,732,263324.576,48709.007055383336,0.4505063024938309,4,11,0,Sole,441120,16
0.5339337442576693,544,205070.041,82143.60325358094,0.2080401809326322,6,11,0,Sole,444240,23
0.4973541400051612,651,328076.879,88157.96100235754,0.31012218982623185,5,9,0,Sole,445250,15
0.6860432088898666,716,325159.773,107186.91923406678,0.25279808341938037,4,8,0,Sole,459210,25
0.4212760338715981,649,228356.3,107871.28424273303,0.17641109772871402,5,8,0,Sole,459910,19
0.6864708686696602,850,328365.132,82690.32498910178,0.33091853253214837,3,13,0,Sole,444240,14
0.3918562854800287,535,19280.492,5313.57906182884,0.30237767199302124,6,9,0,Corp,445230,17
1.1917659542060581,687,1088919.518,164946.188816084,0.5501387683946185,5,11,0,Partner,445250,14
0.7239270539948991,837,48801.166,22682.3204111334,0.1792922311130567,3,10,0,LLC,458310,17
0.4740188216105594,646,108524.575,97639.14744022726,0.09262385856932757,5,10,0,Partner,722514,12
0.5347695235043622,732,217685.839,66208.00335774502,0.27399235233411184,4,8,0,Sole,445292,13
1.224682290957449,746,575135.636,98086.63202475639,0.488628966835868,4,9,1,Corp,722410,20
0.6931491803884167,549,202933.358,44929.56646684675,0.37639163910351264,6,11,0,LLC,445292,16
0.5984903660091723,682,93239.545,19494.715814285242,0.3985675994127444,5,10,0,Partner,445110,16
0.7088668774686344,610,352821.421,492572.79690746276,0.059690233134934774,5,9,0,Partner,459310,26
0.3611335028955991,714,127988.88,129777.5153843543,0.08218480657771815,4,11,0,Corp,444140,16
0.8766504164231478,734,222472.524,45637.45722123679,0.4062315941514144,4,12,0,LLC,445240,18
0.8030940357449449,759,61391.404,32512.50772309641,0.15735329851837412,4,9,1,Corp,445131,22
1.0554348931965176,751,26858.103,8002.297832873407,0.2796915706893069,4,10,1,LLC,458210,23
0.4148136405201294,713,14383.961,8761.108900865509,0.13681640420520863,5,11,0,Sole,459210,25
0.7138086740014697,690,53062.546,18461.407217429274,0.23952013956762036,5,10,0,LLC,445292,17
0.3484913123912786,709,183386.098,335085.3178405147,0.045606817188591206,5,11,0,Sole,722513,12
1.153625254451404,705,290634.002,84733.61070986536,0.2858310883221555,5,12,1,LLC,722513,13
0.6098017495416992,659,422432.825,573543.1578941726,0.06137765734302789,5,9,0,Sole,722513,106
1.2976937345663737,584,1214129.317,439917.4268107485,0.2299918960174761,5,10,1,Sole,459910,20
0.7098990826528666,672,315729.336,105930.0900002739,0.24837869957376577,5,11,0,Partner,445320,13
1.0490851642318053,844,123538.598,40788.344065640806,0.2523976739555565,3,12,1,Corp,722410,20
0.706223113450349,666,214845.451,73221.34140490221,0.24451597361933425,5,8,0,Partner,722330,15
0.764444853118001,681,14084.817,27544.064776897183,0.04261298248849893,5,10,1,Partner,722511,11
0.7212160560149192,695,271617.086,74800.44543092075,0.3026019034548421,5,8,0,Corp,445320,29
